Rank;TZ;DAIO;Yr;mvts
Low;Croatia;TI;2024;10924,58702
Low;Croatia;TI;2025;10820,90336
Low;Croatia;TI;2026;10881,38493
Low;Croatia;TI;2027;10979,72162
Low;Croatia;TI;2028;11079,74623
Low;Croatia;TI;2029;11109,90814
Low;Croatia;AD;2022;96474
Low;Croatia;AD;2023;101528,4588
Low;Croatia;AD;2024;105883,0836
Low;Croatia;AD;2025;105668,5278
Low;Croatia;AD;2026;106686,0595
Low;Croatia;AD;2027;107660,5266
Low;Croatia;AD;2028;108674,4001
Low;Croatia;AD;2029;108841,0557
Low;Croatia;TAD;2022;96474
Low;Croatia;TAD;2023;101528,4588
Low;Croatia;TAD;2024;105883,0836
Low;Croatia;TAD;2025;105668,5278
Low;Croatia;TAD;2026;106686,0595
Low;Croatia;TAD;2027;107660,5266
Low;Croatia;TAD;2028;108674,4001
Low;Croatia;TAD;2029;108841,0557
Low;Croatia;O;2022;608080
Low;Croatia;O;2023;704565,209
Low;Croatia;O;2024;773519,4816
Low;Croatia;O;2025;773339,585
Low;Croatia;O;2026;778274,7757
Low;Croatia;O;2027;780727,2344
Low;Croatia;O;2028;783128,3712
Low;Croatia;O;2029;780359,8434
Low;Croatia;TO;2022;608080
Low;Croatia;TO;2023;704565,209
Low;Croatia;TO;2024;773519,4816
Low;Croatia;TO;2025;773339,585
Low;Croatia;TO;2026;778274,7757
Low;Croatia;TO;2027;780727,2344
Low;Croatia;TO;2028;783128,3712
Low;Croatia;TO;2029;780359,8434
Low;Croatia;T;2022;713430
Low;Croatia;T;2023;816454,7952
Low;Croatia;T;2024;890327,1522
Low;Croatia;T;2025;889829,0161
Low;Croatia;T;2026;895842,2202
Low;Croatia;T;2027;899367,4827
Low;Croatia;T;2028;902882,5176
Low;Croatia;T;2029;900310,8073
Low;Cyprus;I;2022;1958
Low;Cyprus;I;2023;1988,722823
Low;Cyprus;I;2024;2004,144101
Low;Cyprus;I;2025;2040,73251
Low;Cyprus;I;2026;2063,738973
Low;Cyprus;I;2027;2100,322049
Low;Cyprus;I;2028;2129,208552
Low;Cyprus;I;2029;2155,088696
Low;Cyprus;TI;2022;1958
Low;Cyprus;TI;2023;1988,722823
Low;Cyprus;TI;2024;2004,144101
Low;Cyprus;TI;2025;2040,73251
Low;Cyprus;TI;2026;2063,738973
Low;Cyprus;TI;2027;2100,322049
Low;Cyprus;TI;2028;2129,208552
Low;Cyprus;TI;2029;2155,088696
Low;Cyprus;AD;2022;72967
Low;Cyprus;AD;2023;85680,4653
Low;Cyprus;AD;2024;90596,2532
Low;Cyprus;AD;2025;90572,72088
Low;Cyprus;AD;2026;90873,02477
Low;Cyprus;AD;2027;91203,91255
Low;Cyprus;AD;2028;91350,07016
Low;Cyprus;AD;2029;91222,77165
Low;Cyprus;TAD;2022;72967
Low;Cyprus;TAD;2023;85680,4653
Low;Cyprus;TAD;2024;90596,2532
Low;Cyprus;TAD;2025;90572,72088
Low;Cyprus;TAD;2026;90873,02477
Low;Cyprus;TAD;2027;91203,91255
Low;Cyprus;TAD;2028;91350,07016
Low;Cyprus;TAD;2029;91222,77165
Low;Cyprus;O;2022;268259
Low;Cyprus;O;2023;342084,337
Low;Cyprus;O;2024;365327,8738
Low;Cyprus;O;2025;370230,2725
Low;Cyprus;O;2026;375706,3758
Low;Cyprus;O;2027;380408,3694
Low;Cyprus;O;2028;385684,1184
Low;Cyprus;O;2029;389004,9691
Low;Cyprus;TO;2022;268259
Low;Cyprus;TO;2023;342084,337
Low;Cyprus;TO;2024;365327,8738
Low;Cyprus;TO;2025;370230,2725
Low;Cyprus;TO;2026;375706,3758
Low;Cyprus;TO;2027;380408,3694
Low;Cyprus;TO;2028;385684,1184
Low;Cyprus;TO;2029;389004,9691
Low;Cyprus;T;2022;343184
Low;Cyprus;T;2023;429753,5251
Low;Cyprus;T;2024;457928,2711
Low;Cyprus;T;2025;462843,7259
Low;Cyprus;T;2026;468643,1396
Low;Cyprus;T;2027;473712,604
Low;Cyprus;T;2028;479163,3971
Low;Cyprus;T;2029;482382,8295
Low;Czech Republic;I;2022;6098
Low;Czech Republic;I;2023;5616,926275
Low;Czech Republic;I;2024;5879,153815
Low;Czech Republic;I;2025;5905,032781
Low;Czech Republic;I;2026;5973,305929
Low;Czech Republic;I;2027;6037,70193
Low;Czech Republic;I;2028;6114,753487
Low;Czech Republic;I;2029;6150,031716
Low;Czech Republic;TI;2022;6098
Low;Czech Republic;TI;2023;5616,926275
Low;Czech Republic;TI;2024;5879,153815
Low;Czech Republic;TI;2025;5905,032781
Low;Czech Republic;TI;2026;5973,305929
Low;Czech Republic;TI;2027;6037,70193
Low;Czech Republic;TI;2028;6114,753487
Low;Czech Republic;TI;2029;6150,031716
Low;Czech Republic;AD;2022;112330
Low;Czech Republic;AD;2023;128683,5656
Low;Czech Republic;AD;2024;138275,5113
Low;Czech Republic;AD;2025;138642,8428
Low;Czech Republic;AD;2026;140792,5409
Low;Czech Republic;AD;2027;142542,3434
Low;Czech Republic;AD;2028;144285,3999
Low;Czech Republic;AD;2029;144929,2517
Low;Czech Republic;TAD;2022;112330
Low;Czech Republic;TAD;2023;128683,5656
Low;Czech Republic;TAD;2024;138275,5113
Low;Czech Republic;TAD;2025;138642,8428
Low;Czech Republic;TAD;2026;140792,5409
Low;Czech Republic;TAD;2027;142542,3434
Low;Czech Republic;TAD;2028;144285,3999
Low;Czech Republic;TAD;2029;144929,2517
Low;Czech Republic;O;2022;497645
Low;Czech Republic;O;2023;565106,9211
Low;Czech Republic;O;2024;633943,1603
Low;Czech Republic;O;2025;635871,5329
Low;Czech Republic;O;2026;640808,3179
Low;Czech Republic;O;2027;643738,9722
Low;Czech Republic;O;2028;646964,4036
Low;Czech Republic;O;2029;645569,2937
Low;Czech Republic;TO;2022;497645
Low;Czech Republic;TO;2023;565106,9211
Low;Czech Republic;TO;2024;633943,1603
Low;Czech Republic;TO;2025;635871,5329
Low;Czech Republic;TO;2026;640808,3179
Low;Czech Republic;TO;2027;643738,9722
Low;Czech Republic;TO;2028;646964,4036
Low;Czech Republic;TO;2029;645569,2937
Low;Czech Republic;T;2022;616073
Low;Czech Republic;T;2023;699407,413
Low;Czech Republic;T;2024;778097,8255
Low;Czech Republic;T;2025;780419,4084
Low;Czech Republic;T;2026;787574,1647
Low;Czech Republic;T;2027;792319,0176
Low;Czech Republic;T;2028;797364,557
Low;Czech Republic;T;2029;796648,5771
Low;Denmark;I;2022;34087
Low;Denmark;I;2023;32877,8356
Low;Denmark;I;2024;35522,88599
Low;Denmark;I;2025;35033,70936
Low;Denmark;I;2026;34651,1104
Low;Denmark;I;2027;34179,13599
Low;Denmark;I;2028;33757,17722
Low;Denmark;I;2029;33168,42872
Low;Denmark;TI;2022;34087
Low;Denmark;TI;2023;32877,8356
Low;Denmark;TI;2024;35522,88599
Low;Denmark;TI;2025;35033,70936
Low;Denmark;TI;2026;34651,1104
Low;Denmark;TI;2027;34179,13599
Low;Denmark;TI;2028;33757,17722
Low;Denmark;TI;2029;33168,42872
Low;Denmark;AD;2022;235627
Low;Denmark;AD;2023;262924,9761
Low;Denmark;AD;2024;285716,1686
Low;Denmark;AD;2025;285580,1295
Low;Denmark;AD;2026;286887,2153
Low;Denmark;AD;2027;286779,6628
Low;Denmark;AD;2028;286648,2561
Low;Denmark;AD;2029;284880,4756
Low;Denmark;TAD;2022;235627
Low;Denmark;TAD;2023;262924,9761
Low;Denmark;TAD;2024;285716,1686
Low;Denmark;TAD;2025;285580,1295
Low;Denmark;TAD;2026;286887,2153
Low;Denmark;TAD;2027;286779,6628
Low;Denmark;TAD;2028;286648,2561
Low;Denmark;TAD;2029;284880,4756
Low;Denmark;O;2022;234902
Low;Denmark;O;2023;261706,189
Low;Denmark;O;2024;288102,3265
Low;Denmark;O;2025;287158,2252
Low;Denmark;O;2026;288594,5004
Low;Denmark;O;2027;289134,5238
Low;Denmark;O;2028;289908,1569
Low;Denmark;O;2029;288832,5691
Low;Denmark;TO;2022;234902
Low;Denmark;TO;2023;261706,189
Low;Denmark;TO;2024;288102,3265
Low;Denmark;TO;2025;287158,2252
Low;Denmark;TO;2026;288594,5004
Low;Denmark;TO;2027;289134,5238
Low;Denmark;TO;2028;289908,1569
Low;Denmark;TO;2029;288832,5691
Low;Denmark;T;2022;504616
Low;Denmark;T;2023;557509,0006
Low;Denmark;T;2024;609341,3812
Low;Denmark;T;2025;607772,0641
Low;Denmark;T;2026;610132,8261
Low;Denmark;T;2027;610093,3226
Low;Denmark;T;2028;610313,5902
Low;Denmark;T;2029;606881,4734
Low;Egypt;I;2023;28,98003399
Low;Egypt;I;2024;26,14413546
Low;Egypt;I;2025;26,20161536
Low;Egypt;I;2026;26,25875775
Low;Egypt;I;2027;26,31333146
Low;Egypt;I;2028;26,37594661
Low;Egypt;I;2029;26,42517251
Low;Egypt;TI;2023;28,98003399
Low;Egypt;TI;2024;26,14413546
Low;Egypt;TI;2025;26,20161536
Low;Egypt;TI;2026;26,25875775
Low;Egypt;TI;2027;26,31333146
Low;Egypt;TI;2028;26,37594661
Low;Egypt;TI;2029;26,42517251
Low;Egypt;AD;2023;145892,6442
Low;Egypt;AD;2024;172770,2076
Low;Egypt;AD;2025;173757,9373
Low;Egypt;AD;2026;175558,8857
Low;Egypt;AD;2027;177162,112
Low;Egypt;AD;2028;178947,4402
Low;Egypt;AD;2029;179927,1769
Low;Egypt;TAD;2023;145892,6442
Low;Egypt;TAD;2024;172770,2076
Low;Egypt;TAD;2025;173757,9373
Low;Egypt;TAD;2026;175558,8857
Low;Egypt;TAD;2027;177162,112
Low;Egypt;TAD;2028;178947,4402
Low;Egypt;TAD;2029;179927,1769
Low;Egypt;O;2023;145682,3939
Low;Egypt;TO;2023;145682,3939
Low;Egypt;T;2023;291604,0181
Low;Egypt;T;2024;172796,3517
Low;Egypt;T;2025;173784,1389
Low;Egypt;T;2026;175585,1445
Low;Egypt;T;2027;177188,4254
Low;Egypt;T;2028;178973,8161
Low;Egypt;T;2029;179953,602
Low;Estonia;I;2022;4093
Low;Estonia;I;2023;4027,245746
Low;Estonia;I;2024;4201,908741
Low;Estonia;I;2025;4199,793502
Low;Estonia;I;2026;4212,179957
Low;Estonia;I;2027;4208,776613
Low;Estonia;I;2028;4202,320251
Low;Estonia;I;2029;4170,773335
Low;Estonia;TI;2022;4093
Low;Estonia;TI;2023;4027,245746
Low;Estonia;TI;2024;4201,908741
Low;Estonia;TI;2025;4199,793502
Low;Estonia;TI;2026;4212,179957
Low;Estonia;TI;2027;4208,776613
Low;Estonia;TI;2028;4202,320251
Low;Estonia;TI;2029;4170,773335
Low;Estonia;AD;2022;32618
Low;Estonia;AD;2023;32053,97118
Low;Estonia;AD;2024;32234,58173
Low;Estonia;AD;2025;32236,34503
Low;Estonia;AD;2026;32426,05068
Low;Estonia;AD;2027;32491,82957
Low;Estonia;AD;2028;32545,19028
Low;Estonia;AD;2029;32379,6717
Low;Estonia;TAD;2022;32618
Low;Estonia;TAD;2023;32053,97118
Low;Estonia;TAD;2024;32234,58173
Low;Estonia;TAD;2025;32236,34503
Low;Estonia;TAD;2026;32426,05068
Low;Estonia;TAD;2027;32491,82957
Low;Estonia;TAD;2028;32545,19028
Low;Estonia;TAD;2029;32379,6717
Low;Estonia;O;2022;106018
Low;Estonia;O;2023;114291,0714
Low;Estonia;O;2024;123236,4059
Low;Estonia;O;2025;122400,0298
Low;Estonia;O;2026;122609,8039
Low;Estonia;O;2027;122600,3206
Low;Estonia;O;2028;122753,2817
Low;Estonia;O;2029;122195,4478
Low;Estonia;TO;2022;106018
Low;Estonia;TO;2023;114291,0714
Low;Estonia;TO;2024;123236,4059
Low;Estonia;TO;2025;122400,0298
Low;Estonia;TO;2026;122609,8039
Low;Estonia;TO;2027;122600,3206
Low;Estonia;TO;2028;122753,2817
Low;Estonia;TO;2029;122195,4478
Low;Estonia;T;2022;142729
Low;Estonia;T;2023;150372,2884
Low;Estonia;T;2024;159672,8963
Low;Estonia;T;2025;158836,1683
Low;Estonia;T;2026;159248,0345
Low;Estonia;T;2027;159300,9267
Low;Estonia;T;2028;159500,7923
Low;Estonia;T;2029;158745,8929
Low;North Macedonia;I;2022;22
Low;North Macedonia;I;2023;16,98933576
Low;North Macedonia;I;2024;19,6204022
Low;North Macedonia;I;2025;17,30621138
Low;North Macedonia;I;2026;18,22566111
Low;North Macedonia;I;2027;18,85576038
Low;North Macedonia;I;2028;18,20721555
Low;North Macedonia;I;2029;19,04216986
Low;North Macedonia;TI;2022;22
Low;North Macedonia;TI;2023;16,98933576
Low;North Macedonia;TI;2024;19,6204022
Low;North Macedonia;TI;2025;17,30621138
Low;North Macedonia;TI;2026;18,22566111
Low;North Macedonia;TI;2027;18,85576038
Low;North Macedonia;TI;2028;18,20721555
Low;North Macedonia;TI;2029;19,04216986
Low;North Macedonia;AD;2022;18746
Low;North Macedonia;AD;2023;22217,44676
Low;North Macedonia;AD;2024;24907,70558
Low;North Macedonia;AD;2025;24968,96144
Low;North Macedonia;AD;2026;25226,46475
Low;North Macedonia;AD;2027;25445,31855
Low;North Macedonia;AD;2028;25677,82322
Low;North Macedonia;AD;2029;25774,56293
Low;North Macedonia;TAD;2022;18746
Low;North Macedonia;TAD;2023;22217,44676
Low;North Macedonia;TAD;2024;24907,70558
Low;North Macedonia;TAD;2025;24968,96144
Low;North Macedonia;TAD;2026;25226,46475
Low;North Macedonia;TAD;2027;25445,31855
Low;North Macedonia;TAD;2028;25677,82322
Low;North Macedonia;TAD;2029;25774,56293
Low;North Macedonia;O;2022;214931
Low;North Macedonia;O;2023;247948,9584
Low;North Macedonia;O;2024;278366,8758
Low;North Macedonia;O;2025;278318,3957
Low;North Macedonia;O;2026;280539,2674
Low;North Macedonia;O;2027;281761,6941
Low;North Macedonia;O;2028;282910,5875
Low;North Macedonia;O;2029;282028,2941
Low;North Macedonia;TO;2022;214931
Low;North Macedonia;TO;2023;247948,9584
Low;North Macedonia;TO;2024;278366,8758
Low;North Macedonia;TO;2025;278318,3957
Low;North Macedonia;TO;2026;280539,2674
Low;North Macedonia;TO;2027;281761,6941
Low;North Macedonia;TO;2028;282910,5875
Low;North Macedonia;TO;2029;282028,2941
Low;North Macedonia;T;2022;233699
Low;North Macedonia;T;2023;270183,3945
Low;North Macedonia;T;2024;303294,2018
Low;North Macedonia;T;2025;303304,6634
Low;North Macedonia;T;2026;305783,9578
Low;North Macedonia;T;2027;307225,8684
Low;North Macedonia;T;2028;308606,6179
Low;North Macedonia;T;2029;307821,8992
Low;Finland;I;2022;32704
Low;Finland;I;2023;32241,47396
Low;Finland;I;2024;35069,0959
Low;Finland;I;2025;34544,32753
Low;Finland;I;2026;34414,60622
Low;Finland;I;2027;34277,47776
Low;Finland;I;2028;34161,0731
Low;Finland;I;2029;33839,96603
Low;Finland;TI;2022;32704
Low;Finland;TI;2023;32241,47396
Low;Finland;TI;2024;35069,0959
Low;Finland;TI;2025;34544,32753
Low;Finland;TI;2026;34414,60622
Low;Finland;TI;2027;34277,47776
Low;Finland;TI;2028;34161,0731
Low;Finland;TI;2029;33839,96603
Low;Finland;AD;2022;119680
Low;Finland;AD;2023;130914,272
Low;Finland;AD;2024;139044,5042
Low;Finland;AD;2025;137592,8552
Low;Finland;AD;2026;137323,6626
Low;Finland;AD;2027;136773,5393
Low;Finland;AD;2028;136269,3642
Low;Finland;AD;2029;134932,8087
Low;Finland;TAD;2022;119680
Low;Finland;TAD;2023;130914,272
Low;Finland;TAD;2024;139044,5042
Low;Finland;TAD;2025;137592,8552
Low;Finland;TAD;2026;137323,6626
Low;Finland;TAD;2027;136773,5393
Low;Finland;TAD;2028;136269,3642
Low;Finland;TAD;2029;134932,8087
Low;Finland;O;2022;53093
Low;Finland;O;2023;60625,45343
Low;Finland;O;2024;67112,88274
Low;Finland;O;2025;66954,96774
Low;Finland;O;2026;67502,12437
Low;Finland;O;2027;67925,28715
Low;Finland;O;2028;68481,27281
Low;Finland;O;2029;68640,35651
Low;Finland;TO;2022;53093
Low;Finland;TO;2023;60625,45343
Low;Finland;TO;2024;67112,88274
Low;Finland;TO;2025;66954,96774
Low;Finland;TO;2026;67502,12437
Low;Finland;TO;2027;67925,28715
Low;Finland;TO;2028;68481,27281
Low;Finland;TO;2029;68640,35651
Low;Finland;T;2022;205477
Low;Finland;T;2023;223781,1994
Low;Finland;T;2024;241226,4829
Low;Finland;T;2025;239092,1505
Low;Finland;T;2026;239240,3932
Low;Finland;T;2027;238976,3042
Low;Finland;T;2028;238911,7101
Low;Finland;T;2029;237413,1313
Low;France;I;2022;338327
Low;France;I;2023;322076,9376
Low;France;I;2024;329380,8357
Low;France;I;2025;326270,5026
Low;France;I;2026;324735,9445
Low;France;I;2027;323262,1243
Low;France;I;2028;322647,0658
Low;France;I;2029;320146,671
Low;France;TI;2022;338327
Low;France;TI;2023;322076,9376
Low;France;TI;2024;329380,8357
Low;France;TI;2025;326270,5026
Low;France;TI;2026;324735,9445
Low;France;TI;2027;323262,1243
Low;France;TI;2028;322647,0658
Low;France;TI;2029;320146,671
Low;France;AD;2022;1021275
Low;France;AD;2023;1113890,61
Low;France;AD;2024;1202810,505
Low;France;AD;2025;1199632,063
Low;France;AD;2026;1205349,288
Low;France;AD;2027;1209752,263
Low;France;AD;2028;1216107,606
Low;France;AD;2029;1215003,142
Low;France;TAD;2022;1021275
Low;France;TAD;2023;1113890,61
Low;France;TAD;2024;1202810,505
Low;France;TAD;2025;1199632,063
Low;France;TAD;2026;1205349,288
Low;France;TAD;2027;1209752,263
Low;France;TAD;2028;1216107,606
Low;France;TAD;2029;1215003,142
Low;France;O;2022;1611820
Low;France;O;2023;1756410,59
Low;France;O;2024;1847967,313
Low;France;O;2025;1849512,55
Low;France;O;2026;1869163,954
Low;France;O;2027;1878572,591
Low;France;O;2028;1888631,264
Low;France;O;2029;1884272,148
Low;France;TO;2022;1611820
Low;France;TO;2023;1756410,59
Low;France;TO;2024;1847967,313
Low;France;TO;2025;1849512,55
Low;France;TO;2026;1869163,954
Low;France;TO;2027;1878572,591
Low;France;TO;2028;1888631,264
Low;France;TO;2029;1884272,148
Low;France;T;2022;2971422
Low;France;T;2023;3192378,138
Low;France;T;2024;3380158,653
Low;France;T;2025;3375415,116
Low;France;T;2026;3399249,186
Low;France;T;2027;3411586,978
Low;France;T;2028;3427385,936
Low;France;T;2029;3419421,961
Low;Georgia;I;2022;705
Low;Georgia;I;2023;983,6957
Low;Georgia;I;2024;929,7800858
Low;Georgia;I;2025;941,9956491
Low;Georgia;I;2026;966,1064256
Low;Georgia;I;2027;990,8724762
Low;Georgia;I;2028;1018,547205
Low;Georgia;I;2029;1042,430164
Low;Georgia;TI;2022;705
Low;Georgia;TI;2023;983,6957
Low;Georgia;TI;2024;929,7800858
Low;Georgia;TI;2025;941,9956491
Low;Georgia;TI;2026;966,1064256
Low;Georgia;TI;2027;990,8724762
Low;Georgia;TI;2028;1018,547205
Low;Georgia;TI;2029;1042,430164
Low;Georgia;AD;2022;39488
Low;Georgia;AD;2023;47552,32642
Low;Georgia;AD;2024;54716,99242
Low;Georgia;AD;2025;55674,07531
Low;Georgia;AD;2026;57021,7513
Low;Georgia;AD;2027;58315,33723
Low;Georgia;AD;2028;59747,75144
Low;Georgia;AD;2029;60918,63795
Low;Georgia;TAD;2022;39488
Low;Georgia;TAD;2023;47552,32642
Low;Georgia;TAD;2024;54716,99242
Low;Georgia;TAD;2025;55674,07531
Low;Georgia;TAD;2026;57021,7513
Low;Georgia;TAD;2027;58315,33723
Low;Georgia;TAD;2028;59747,75144
Low;Georgia;TAD;2029;60918,63795
Low;Georgia;O;2022;104440
Low;Georgia;O;2023;168509,0761
Low;Georgia;O;2024;185461,5757
Low;Georgia;O;2025;186349,8998
Low;Georgia;O;2026;188006,5849
Low;Georgia;O;2027;189546,4527
Low;Georgia;O;2028;191341,6479
Low;Georgia;O;2029;192526,7514
Low;Georgia;TO;2022;104440
Low;Georgia;TO;2023;168509,0761
Low;Georgia;TO;2024;185461,5757
Low;Georgia;TO;2025;186349,8998
Low;Georgia;TO;2026;188006,5849
Low;Georgia;TO;2027;189546,4527
Low;Georgia;TO;2028;191341,6479
Low;Georgia;TO;2029;192526,7514
Low;Georgia;T;2022;144633
Low;Georgia;T;2023;217045,0983
Low;Georgia;T;2024;241108,3482
Low;Georgia;T;2025;242965,9707
Low;Georgia;T;2026;245994,4426
Low;Georgia;T;2027;248852,6624
Low;Georgia;T;2028;252107,9466
Low;Georgia;T;2029;254487,8195
Low;Germany;I;2022;210308
Low;Germany;I;2023;213140,8644
Low;Germany;I;2024;233161,3926
Low;Germany;I;2025;231400,3057
Low;Germany;I;2026;230319,1827
Low;Germany;I;2027;228999,1559
Low;Germany;I;2028;228036,717
Low;Germany;I;2029;225957,7654
Low;Germany;TI;2022;210308
Low;Germany;TI;2023;213140,8644
Low;Germany;TI;2024;233161,3926
Low;Germany;TI;2025;231400,3057
Low;Germany;TI;2026;230319,1827
Low;Germany;TI;2027;228999,1559
Low;Germany;TI;2028;228036,717
Low;Germany;TI;2029;225957,7654
Low;Germany;AD;2022;1335630
Low;Germany;AD;2023;1423209,192
Low;Germany;AD;2024;1528240,008
Low;Germany;AD;2025;1541498,18
Low;Germany;AD;2026;1564301,945
Low;Germany;AD;2027;1581351,776
Low;Germany;AD;2028;1598022,823
Low;Germany;AD;2029;1595445,039
Low;Germany;TAD;2022;1335630
Low;Germany;TAD;2023;1423209,192
Low;Germany;TAD;2024;1528240,008
Low;Germany;TAD;2025;1541498,18
Low;Germany;TAD;2026;1564301,945
Low;Germany;TAD;2027;1581351,776
Low;Germany;TAD;2028;1598022,823
Low;Germany;TAD;2029;1595445,039
Low;Germany;O;2022;1166604
Low;Germany;O;2023;1260609,898
Low;Germany;O;2024;1346452,711
Low;Germany;O;2025;1339837,339
Low;Germany;O;2026;1343453,847
Low;Germany;O;2027;1342737,22
Low;Germany;O;2028;1343415,989
Low;Germany;O;2029;1337582,987
Low;Germany;TO;2022;1166604
Low;Germany;TO;2023;1260609,898
Low;Germany;TO;2024;1346452,711
Low;Germany;TO;2025;1339837,339
Low;Germany;TO;2026;1343453,847
Low;Germany;TO;2027;1342737,22
Low;Germany;TO;2028;1343415,989
Low;Germany;TO;2029;1337582,987
Low;Germany;T;2022;2712542
Low;Germany;T;2023;2896959,954
Low;Germany;T;2024;3107854,111
Low;Germany;T;2025;3112735,824
Low;Germany;T;2026;3138074,974
Low;Germany;T;2027;3153088,152
Low;Germany;T;2028;3169475,528
Low;Germany;T;2029;3158985,792
Low;Greece;I;2022;118796
Low;Greece;I;2023;125959,0772
Low;Greece;I;2024;124734,4774
Low;Greece;I;2025;122848,8993
Low;Greece;I;2026;121910,889
Low;Greece;I;2027;120740,3793
Low;Greece;I;2028;119574,1969
Low;Greece;I;2029;117840,53
Low;Greece;TI;2022;118796
Low;Greece;TI;2023;125959,0772
Low;Greece;TI;2024;124734,4774
Low;Greece;TI;2025;122848,8993
Low;Greece;TI;2026;121910,889
Low;Greece;TI;2027;120740,3793
Low;Greece;TI;2028;119574,1969
Low;Greece;TI;2029;117840,53
Low;Greece;AD;2022;347205
Low;Greece;AD;2023;373695,5485
Low;Greece;AD;2024;372628,0641
Low;Greece;AD;2025;372676,8966
Low;Greece;AD;2026;377177,1614
Low;Greece;AD;2027;379605,5583
Low;Greece;AD;2028;381007,5006
Low;Greece;AD;2029;379583,0042
Low;Greece;TAD;2022;347205
Low;Greece;TAD;2023;373695,5485
Low;Greece;TAD;2024;372628,0641
Low;Greece;TAD;2025;372676,8966
Low;Greece;TAD;2026;377177,1614
Low;Greece;TAD;2027;379605,5583
Low;Greece;TAD;2028;381007,5006
Low;Greece;TAD;2029;379583,0042
Low;Greece;O;2022;429835
Low;Greece;O;2023;512880,4053
Low;Greece;O;2024;546317,4498
Low;Greece;O;2025;546771,9192
Low;Greece;O;2026;549579,1903
Low;Greece;O;2027;551425,9168
Low;Greece;O;2028;554028,593
Low;Greece;O;2029;553515,2775
Low;Greece;TO;2022;429835
Low;Greece;TO;2023;512880,4053
Low;Greece;TO;2024;546317,4498
Low;Greece;TO;2025;546771,9192
Low;Greece;TO;2026;549579,1903
Low;Greece;TO;2027;551425,9168
Low;Greece;TO;2028;554028,593
Low;Greece;TO;2029;553515,2775
Low;Greece;T;2022;895836
Low;Greece;T;2023;1012535,031
Low;Greece;T;2024;1043679,991
Low;Greece;T;2025;1042297,715
Low;Greece;T;2026;1048667,241
Low;Greece;T;2027;1051771,854
Low;Greece;T;2028;1054610,29
Low;Greece;T;2029;1050938,812
Low;Hungary;I;2022;1079
Low;Hungary;I;2023;1123,056443
Low;Hungary;I;2024;1071,93345
Low;Hungary;I;2025;1070,000791
Low;Hungary;I;2026;1071,567481
Low;Hungary;I;2027;1073,410741
Low;Hungary;I;2028;1078,37599
Low;Hungary;I;2029;1077,724058
Low;Hungary;TI;2022;1079
Low;Hungary;TI;2023;1123,056443
Low;Hungary;TI;2024;1071,93345
Low;Hungary;TI;2025;1070,000791
Low;Hungary;TI;2026;1071,567481
Low;Hungary;TI;2027;1073,410741
Low;Hungary;TI;2028;1078,37599
Low;Hungary;TI;2029;1077,724058
Low;Hungary;AD;2022;105714
Low;Hungary;AD;2023;112677,0939
Low;Hungary;AD;2024;124167,3885
Low;Hungary;AD;2025;125172,1313
Low;Hungary;AD;2026;126980,1583
Low;Hungary;AD;2027;128154,0697
Low;Hungary;AD;2028;129295,8809
Low;Hungary;AD;2029;129544,2482
Low;Hungary;TAD;2022;105714
Low;Hungary;TAD;2023;112677,0939
Low;Hungary;TAD;2024;124167,3885
Low;Hungary;TAD;2025;125172,1313
Low;Hungary;TAD;2026;126980,1583
Low;Hungary;TAD;2027;128154,0697
Low;Hungary;TAD;2028;129295,8809
Low;Hungary;TAD;2029;129544,2482
Low;Hungary;O;2022;789873
Low;Hungary;O;2023;907870,9786
Low;Hungary;O;2024;939483,94
Low;Hungary;O;2025;942084,7107
Low;Hungary;O;2026;948966,2107
Low;Hungary;O;2027;953307,5039
Low;Hungary;O;2028;958152,1421
Low;Hungary;O;2029;957033,2656
Low;Hungary;TO;2022;789873
Low;Hungary;TO;2023;907870,9786
Low;Hungary;TO;2024;939483,94
Low;Hungary;TO;2025;942084,7107
Low;Hungary;TO;2026;948966,2107
Low;Hungary;TO;2027;953307,5039
Low;Hungary;TO;2028;958152,1421
Low;Hungary;TO;2029;957033,2656
Low;Hungary;T;2022;896666
Low;Hungary;T;2023;1021671,129
Low;Hungary;T;2024;1064723,262
Low;Hungary;T;2025;1068326,843
Low;Hungary;T;2026;1077017,937
Low;Hungary;T;2027;1082534,984
Low;Hungary;T;2028;1088526,399
Low;Hungary;T;2029;1087655,238
Low;Iceland;I;2022;13716
Low;Iceland;I;2023;13182,77723
Low;Iceland;I;2024;13441,31444
Low;Iceland;I;2025;13592,13367
Low;Iceland;I;2026;13884,3279
Low;Iceland;I;2027;13915,42257
Low;Iceland;I;2028;13981,14096
Low;Iceland;I;2029;13970,79731
Low;Iceland;TI;2022;13716
Low;Iceland;TI;2023;13182,77723
Low;Iceland;TI;2024;13441,31444
Low;Iceland;TI;2025;13592,13367
Low;Iceland;TI;2026;13884,3279
Low;Iceland;TI;2027;13915,42257
Low;Iceland;TI;2028;13981,14096
Low;Iceland;TI;2029;13970,79731
Low;Iceland;AD;2022;55287
Low;Iceland;AD;2023;64563,71995
Low;Iceland;AD;2024;72775,97704
Low;Iceland;AD;2025;73130,17908
Low;Iceland;AD;2026;74036,23582
Low;Iceland;AD;2027;74124,02605
Low;Iceland;AD;2028;74275,4806
Low;Iceland;AD;2029;74045,71582
Low;Iceland;TAD;2022;55287
Low;Iceland;TAD;2023;64563,71995
